100,2016,Stanislaus,0,0,0,0,Diablo Fire
100,2016,Monterey,0,0,0,0,Bradley Fire
100,2016,San Diego,0,0,0,0,Feather Fire
95,2016,San Benito,0,0,0,0,Mercury Fire
91,2016,Butte,0,0,0,0,Dunstone Fire
88,2016,Butte,0,0,0,0,Santos Fire
88,2016,Tehama,0,0,0,0,Flores Fire
88,2016,Placer,0,0,0,0,Moore Fire
87,2016,Sacramento,0,0,0,0,Scott Fire
86,2016,San Luis Obispo,0,0,0,0,Frazier Fire
85,2016,Madera,0,0,0,0,Grub Fire
85,2016,Tuolumne,0,0,0,0,Tulloch Fire
84,2016,Yolo,0,0,0,0,Dunnigan Fire
83,2016,Calaveras,0,1,1,2,Cheyenne Fire
83,2016,San Benito,0,0,0,0,Old Fire
80,2016,Tehama,0,0,0,0,Baker Fire
80,2016,Madera,0,0,0,0,Serpa Fire
80,2016,Tehama,0,0,0,0,Hoag Fire
78,2016,Ventura,0,0,0,0,Sherwood Fire
75,2016,Shasta,0,0,0,0,Lake Fire
70,2016,Fresno,0,0,0,0,Newmark Fire
70,2016,Monterey,0,0,0,0,Arroyo Fire
70,2016,San Diego,0,3,0,7,Pala Fire
69,2016,Lake,0,0,0,0,Foothill Fire
65,2016,Napa,0,0,0,0,Creek Fire
61,2016,Kern,0,0,0,0,Cotton Fire
57,2016,Solano,0,0,0,0,Oak Fire
57,2016,Calaveras,0,0,0,0,Baker Fire
56,2016,Siskiyou,0,0,0,0,Mill Fire
52,2016,Monterey,0,0,0,0,Lowe Fire
50,2016,Mendocino,0,0,0,0,Ruff Fire 
50,2016,San Bernardino,0,0,0,0,Spring Fire
50,2016,El Dorado,0,0,0,0,Storksbill Fire
50,2016,Ventura,0,0,0,0,Casitas Fire
49,2016,Butte,0,0,0,0,70 Fire
47,2016,Nevada,0,0,0,0,Auburn Fire
47,2016,Orange,0,0,0,0,Laguna Fire
45,2016,Amador,0,0,0,0,Bell Fire
45,2016,Lake,0,0,0,0,Kugelman Fire
45,2016,Ventura,0,0,0,0,Kuehner Fire
43,2016,Tehama,0,0,0,0,Paskenta Fire
43,2016,Kern,0,0,0,0,Walker Fire
42,2016,Lassen,0,0,0,0,Dockery Fire
40,2016,Sacramento,0,0,0,0,Boys Fire
40,2016,Riverside,0,0,0,0,Evergreen Fire
40,2016,Contra Costa,0,0,0,0,Franklin Fire
38,2016,Nevada,0,0,0,0,Phoenix Fire
38,2016,Madera,0,0,0,0,Fork Fire
36,2016,Mendocino,0,0,0,0,Mina Fire
36,2016,Lake,0,0,0,0,Knoxville Fire
35,2016,San Diego,0,0,0,0,Gopher Fire
35,2016,Shasta,0,0,0,0,Mountain Fire
35,2016,Butte,0,0,0,0,Neal Fire
35,2016,Calaveras,0,0,0,0,Stagecoach Fire
33,2016,Calaveras,0,0,0,0,Campo Fire
32,2016,Siskiyou,0,0,0,0,Moffett Fire
32,2016,Tuolumne,0,0,0,0,Frymire Fire
32,2016,Sacramento,0,0,0,0,Clay Fire
30,2016,Butte,0,0,0,0,Old Fire
30,2016,Inyo,0,0,0,0,Lone Pine Fire
30,2016,San Benito,0,0,0,0,Hidden Fire
30,2016,Butte,0,0,0,0,70 Fire
30,2016,Merced,0,0,0,0,Taglio Fire
28,2016,San Diego,0,0,0,0,Gopher Fire
28,2016,San Diego,0,0,0,0,Rock Fire
26,2016,Amador,0,0,0,0,Deer Fire
26,2016,Siskiyou,0,0,0,0,Bailey Fire
25,2016,Santa Clara,0,0,0,0,Oak Fire
25,2016,Santa Clara,0,0,0,0,Oak Fire
25,2016,El Dorado,0,0,0,0,Alder Fire
25,2016,Lake,0,0,0,0,North Branch Extension Fire
25,2016,El Dorado,0,0,0,0,Aukum Fire
25,2016,Monterey,0,0,0,0,Bryson Fire
24,2016,Shasta,0,0,0,0,Keswick Fire
23,2016,Humboldt,0,0,0,0,Stafford Fire
23,2016,Siskiyou,0,0,0,0,Table Fire
21,2016,Humboldt,0,0,0,0,Summit Fire
20,2016,San Bernardino,0,0,0,0,Ken Fire
20,2016,Lake,0,0,0,0,Mockingbird Fire
20,2016,Ventura,0,0,0,0,Edison Fire
19,2016,Amador,0,0,0,0,Willow Fire
15,2016,Ventura,0,0,0,0,Shelter Fire
11,2016,Tehama,0,0,0,0,Collier Fire
11,2016,Shasta,0,0,0,0,Fiddler Fire
10,2016,Tulare,0,0,0,0,Jacobson Fire
0,2016,Alpine,0,0,0,0,Mokelumne Fire
0,2016,Los Angeles,0,0,0,0,Sand Fire
0,2016,San Luis Obispo,0,0,0,0,Soda Fire
0,2016,Los Angeles,0,0,0,0,Old Fire
0,2016,Tulare,0,0,0,0,Chimney Fire
0,2016,Los Angeles,0,0,0,0,Gorman Fire
281893,2017,Santa Barbara,0,0,280,1063,Thomas Fire
281893,2017,Ventura,0,0,280,1063,Thomas Fire
83733,2017,Lassen,0,0,0,0,Long Valley Fire
83120,2017,Modoc,0,0,0,0,Modoc July Complex
81826,2017,Mariposa,0,0,21,131,Detwiler Fire
78698,2017,Siskiyou,0,0,0,0,Eclipse Complex
56556,2017,Napa,3,0,172,1355,Nuns / Adobe / Norrbom/ Pressley / Partrick Fires / Oakmont (Central LNU Complex)
56556,2017,Sonoma,3,0,172,1355,Nuns / Adobe / Norrbom/ Pressley / Partrick Fires / Oakmont (Central LNU Complex)
51624,2017,Napa,6,0,783,120,Atlas Fire (Southern LNU Complex)
51624,2017,Solano,6,0,783,120,Atlas Fire (Southern LNU Complex)
48889,2017,Kings,0,0,0,1,Garza Fire
39715,2017,Siskiyou,0,0,0,0,Miller Complex
36807,2017,Napa,22,0,317,5636,Tubbs Fire (Central LNU Complex)
36807,2017,Sonoma,22,0,317,5636,Tubbs Fire (Central LNU Complex)
36556,2017,Tulare,0,5,0,2,Pier Fire
36523,2017,Mendocino,9,1,44,546,Redwood Valley Fire (Mendocino Lake Complex)
28687,2017,San Luis Obispo,0,0,1,0,Alamo Fire
27276,2017,Siskiyou,0,0,0,0,Orleans Complex
21846,2017,Trinity,0,0,0,0,Helena - Fork Fire
18900,2017,Tulare,0,0,0,0,Lion Fire
18618,2017,Lassen,0,0,0,0,R-4 Fire
18430,2017,Santa Barbara,0,0,0,0,Whittier Fire
17357,2017,Sonoma,0,0,2,6,Pocket Fire (Central LNU Complex)
16031,2017,Tulare,0,0,0,0,Schaeffer Fire
15619,2017,Los Angeles,0,0,26,37,Creek Fire
13417,2017,Trinity,0,0,0,0,Buck Fire
12407,2017,Madera,0,0,0,0,Railroad Fire
10343,2017,Fresno,0,0,0,0,Elm Fire
9989,2017,Yuba,4,0,10,264,Cascade Fire (Wind Complex)
9217,2017,Orange,0,4,55,25,Canyon 2 Fire
8925,2017,Mono,0,0,0,0,Slinkard Fire
8417,2017,Butte,0,0,1,6,Cherokee Fire
8094,2017,Mariposa,0,0,0,0,Empire Fire
7697,2017,Modoc,0,0,0,0,Parker 2 Fire
7194,2017,Los Angeles,0,0,0,0,La Tuna Fire 
7000,2017,Mariposa,0,0,0,0,South Fork Fire
6309,2017,Riverside,0,0,0,0,Manzanita Fire
6151,2017,Butte,0,0,2,74,LaPorte Fire (Wind Complex)
6049,2017,Los Angeles,0,0,3,6,Rye Fire
6042,2017,Lassen,0,0,0,0,Mud Fire
6033,2017,Butte,0,0,60,41,Wall Fire
5738,2017,Fresno,0,0,0,0,Jayne Fire
5247,2017,Stanislaus,0,0,0,0,Summit Complex
4736,2017,Trinity,0,0,0,0,Ruth Complex
4310,2017,Plumas,0,0,0,0,Minerva Fire
4100,2017,San Diego,0,0,64,157,Lilac Fire
4016,2017,Butte,0,2,0,54,Ponderosa Fire
3874,2017,Riverside,0,0,0,0,Palmer Fire
3142,2017,Siskiyou,0,0,0,0,Young Fire
2940,2017,Kern,0,0,0,0,Hawk Fire
2662,2017,Orange,0,0,0,0,Canyon Fire
2575,2017,Plumas,0,0,0,0,Eureka Fire
2312,2017,Kings,0,0,0,0,I-5 Fire
2295,2017,Tulare,0,0,0,0,Indian Fire
2289,2017,Tulare,0,0,0,0,Roadrunner Fire
2269,2017,Yolo,0,4,0,0,Winters Fire
2207,2017,Lake,0,0,8,162,Sulphur Fire (Mendocino Lake Complex)
2056,2017,San Diego,0,0,0,0,Gate Fire
1868,2017,Sonoma,0,0,0,0,Adobe Fire (Central LNU Complex)
1816,2017,Monterey,0,0,0,0,Parkfield Fire
1816,2017,San Luis Obispo,0,0,0,0,Parkfield Fire
1800,2017,Merced,0,0,0,0,Wright Fire
1749,2017,Stanislaus,0,0,0,0,Creek Fire
1660,2017,Sonoma,0,0,0,0,37 Fire
1649,2017,Fresno,0,0,0,0,Park Fire
1626,2017,Kern,0,0,0,0,Quail Fire
1598,2017,San Luis Obispo,0,0,0,4,Hill Fire
1538,2017,Fresno,0,0,0,0,Derrick Fire
1522,2017,Kern,0,0,0,0,Highway Fire
1503,2017,San Bernardino,0,0,0,0,Holcomb Fire
1431,2017,Madera,0,0,0,0,Oakwood Fire
1350,2017,Kern,0,0,0,0,Garden Fire
1350,2017,Riverside,0,0,0,0,Opera Fire
1319,2017,Kern,0,0,0,0,Caldwell Fire
1286,2017,Sacramento,0,0,0,0,Latrobe Fire
1200,2017,Kern,0,0,0,0,Tarina Fire 
1088,2017,San Diego,0,0,0,0,Buffalo Fire
1083,2017,Kern,0,0,0,0,Hudson Fire
1044,2017,Riverside,0,0,0,0,Blaine Fire
1035,2017,Madera,0,0,0,4,Mission Fire
1020,2017,Plumas,0,0,0,0,Chilcoot Fire
1000,2017,San Diego,0,0,0,0,Range Fire
995,2017,Shasta,0,3,0,0,Berry Fire
976,2017,Fresno,0,0,0,0,El Dorado Fire
900,2017,Mendocino,0,1,0,0,Grade Fire
867,2017,Yuba,0,0,0,0,Beale Fire
866,2017,Riverside,0,0,0,0,Wildomar Fire
859,2017,Lassen,0,0,0,0,Poslin Fire
821,2017,Nevada,0,0,2,48,Lobo Fire (Wind Complex)
800,2017,Los Angeles,0,0,0,0,Lake Fire
775,2017,San Luis Obispo,0,0,0,0,Yankee Fire
760,2017,Los Angeles,0,0,0,0,Placerita Fire
747,2017,Sierra,0,0,0,0,Farad Fire
690,2017,Tuolumne,0,0,0,0,Jacksonville Fire
680,2017,Mariposa,0,0,0,2,Peak Fire
670,2017,San Bernardino,0,0,0,0,Mart Fire
630,2017,Mariposa,0,0,0,0,Ben Fire
562,2017,Modoc,0,0,0,0,Battle Fire
545,2017,Riverside,0,0,0,0,Mias Fire
530,2017,Lassen,0,0,0,0,W-2 Fire
506,2017,Kern,0,0,0,0,Ming Fire
486,2017,San Diego,0,0,0,0,Deluz Fire
469,2017,Siskiyou,0,0,0,0,Fay Fire
460,2017,San Luis Obispo,0,0,0,0,Red Fire
460,2017,San Bernardino,0,0,0,0,Bridge Fire
450,2017,Fresno,0,0,0,0,Monterey Fire
444,2017,Santa Barbara,0,0,0,0,Rucker Fire
429,2017,Madera,0,0,0,0,Eastman Fire
426,2017,El Dorado,0,0,0,0,Table Fire
422,2017,Los Angeles,0,0,0,0,Skirball Fire
416,2017,Tulare,0,0,0,0,Elephant Fire
410,2017,Modoc,0,0,0,0,Dode Fire
400,2017,San Diego,0,0,0,0,Jennings Fire
400,2017,Fresno,0,0,0,0,Sonoma Fire
392,2017,Nevada,0,1,1,0,Pleasant Fire
391,2017,Santa Cruz,0,1,0,6,Bear Fire
380,2017,Modoc,0,0,0,0,West Fire
370,2017,Mono,0,0,0,0,Chris Fire
370,2017,Contra Costa,0,0,0,0,Willow Fire
357,2017,Fresno,0,0,0,0,Creek Fire
340,2017,San Luis Obispo,0,0,0,0,Stone Fire
339,2017,Tulare,0,4,0,0,Dinely Fire
338,2017,Kern,0,0,0,0,Rose Fire
325,2017,San Bernardino,0,0,0,0,Bryant Fire
319,2017,Del Norte,0,0,0,0,Marble Fire
300,2017,Riverside,0,0,0,0,Liberty Fire
288,2017,Kern,0,0,0,0,Bravo Fire
260,2017,San Bernardino,0,0,0,0,Little Mountain Fire
255,2017,San Diego,0,0,0,0,Lost Fire
245,2017,San Luis Obispo,0,0,0,0,Huasna Fire
237,2017,Fresno,0,0,0,0,Murphy Fire
236,2017,El Dorado,0,0,0,0,Largo Fire
231,2017,Contra Costa,0,0,0,0,Deer Complex
225,2017,Mariposa,0,0,1,0,Spring Fire
225,2017,San Luis Obispo,0,0,0,0,Camp Fire
225,2017,San Luis Obispo,0,0,0,0,Arrow Fire
206,2017,Kern,0,0,0,0,Bodfish Fire
205,2017,Riverside,0,0,0,0,Eagle Fire
200,2017,Lake,0,0,0,0,Skeleton Fire
200,2017,Alameda,0,0,0,0,Range Fire
200,2017,San Diego,0,0,0,0,Eclipse Fire
200,2017,Riverside,0,0,0,0,Rose Fire
194,2017,Tehama,0,0,0,0,Tehama Fire
190,2017,Santa Barbara,0,0,0,0,Wasioja Fire
186,2017,Plumas,0,0,0,0,Toll Fire
186,2017,Fresno,0,0,0,0,Wild Fire
184,2017,Kern,0,0,0,0,Rolling Fire
183,2017,Kern,0,0,0,0,Quarry Fire
180,2017,Shasta,0,0,0,5,Laverne Fire
170,2017,San Bernardino,0,0,0,0,High Fire
168,2017,Riverside,0,0,0,0,Hills Fire
168,2017,Sierra,0,0,0,0,Evans Fire
166,2017,Butte,0,0,0,0,Honcut Fire
157,2017,Lassen,0,0,0,0,Peg Fire
157,2017,Madera,0,0,0,0,26 Fire
155,2017,Alameda,0,0,0,0,Corral Fire
155,2017,Siskiyou,0,0,0,0,Hill Fire
153,2017,Riverside,0,0,0,0,Smiley Fire
150,2017,Butte,0,0,0,0,Honey Fire
150,2017,San Luis Obispo,0,0,0,0,Olive Fire
150,2017,San Luis Obispo,0,0,0,0,Lucy Fire
150,2017,Madera,0,0,0,0,41 Fire
150,2017,San Bernardino,0,0,0,0,Tower Fire
148,2017,Trinity,0,0,0,0,River Fire
146,2017,Mendocino,0,3,0,0,Grape Fire
143,2017,Butte,0,0,0,0,Soda Fire
140,2017,El Dorado,0,0,0,0,Ranch Fire
136,2017,El Dorado,0,0,0,0,French Fire
135,2017,Los Angeles,0,0,0,0,Gorman Fire
135,2017,Tulare,0,2,0,0,King Fire
134,2017,Butte,0,0,0,0,Skyway Fire
130,2017,Calaveras,0,0,0,4,Point Fire
130,2017,San Diego,0,0,0,0,Border Fire
130,2017,San Luis Obispo,0,0,0,0,Olive Fire
128,2017,Shasta,0,0,0,0,Oak Fire
126,2017,Fresno,0,0,0,0,Tumey Fire
125,2017,Mariposa,0,0,0,0,Coronado Fire
124,2017,Tuolumne,0,0,0,0,Twist Fire
122,2017,Riverside,0,0,0,0,Stewart Fire
120,2017,San Luis Obispo,0,0,0,0,Margarita Fire
120,2017,Riverside,0,0,0,0,Lamb Fire
117,2017,Calaveras,0,0,0,0,Maria Fire
116,2017,Alameda,0,0,0,0,Fallon Fire
114,2017,Napa,0,0,0,0,Canyon Fire
111,2017,Fresno,0,0,0,0,Flat Fire
111,2017,Butte,0,0,0,0,Lone Fire
105,2017,San Luis Obispo,0,0,0,0,Poly Fire
105,2017,Riverside,0,0,0,0,Canyon Fire
103,2017,Butte,0,0,0,0,Humboldt Fire
102,2017,Fresno,0,0,0,0,Coalinga Fire
101,2017,Santa Clara,0,0,0,0,Lariat Fire
100,2017,San Diego,0,0,0,0,Church Fire
100,2017,Sonoma,0,0,0,0,Oakmont Fire (Central LNU Complex)
100,2017,Lake,0,0,0,0,Long Fire
100,2017,Solano,0,0,0,0,Timm Fire
100,2017,Santa Clara,0,0,0,0,Bally Fire
100,2017,Fresno,0,0,0,0,Parkfield Fire
100,2017,Santa Clara,0,0,0,0,Tilton Fire
100,2017,San Bernardino,0,0,0,0,Mile Fire
99,2017,San Bernardino,0,0,0,0,Oak Fire
92,2017,Riverside,0,0,0,0,Reed Fire
91,2017,Fresno,0,0,0,5,Auberry Fire
91,2017,Butte,0,0,0,0,Wilbur Fire
90,2017,Madera,0,0,0,0,Daulton Fire
87,2017,Lake,0,0,0,0,Ridge Fire
86,2017,Ventura,0,0,0,0,Vista Fire
85,2017,Riverside,0,0,0,0,Marlborough Fire
85,2017,Humboldt,0,0,0,0,Saw Fire
85,2017,San Bernardino,0,0,0,0,Dollar Fire
85,2017,Santa Clara,0,0,0,0,Ranch Fire
82,2017,Monterey,0,0,0,0,Country Fire
81,2017,San Diego,0,0,0,0,Loma Fire
80,2017,El Dorado,0,0,0,0,Holiday Fire
79,2017,Plumas,0,0,0,0,Mills File
79,2017,Tulare,0,0,0,0,Fountain Fire 
78,2017,Santa Clara,0,0,0,0,Castro Fire
78,2017,Tehama,0,0,0,0,Spring Fire 
76,2017,Nevada,0,0,2,13,McCourtney Fire (Wind Complex)
76,2017,Fresno,0,0,0,0,Tivy Fire
74,2017,San Luis Obispo,0,0,0,0,Linne Fire
74,2017,El Dorado,0,0,0,0,Axel Fire
74,2017,San Bernardino,0,0,0,0,Bryant Fire
73,2017,San Luis Obispo,0,0,0,0,Lynch Fire
72,2017,Riverside,0,0,0,0,Ellis Fire
70,2017,San Luis Obispo,0,0,0,0,Camatta Fire
70,2017,Colusa,0,0,0,0,Sand Fire
70,2017,Santa Clara,0,0,0,0,Felipe Fire
70,2017,Fresno,0,0,0,0,Manning Fire
69,2017,Fresno,0,0,0,0,Hill Fire
68,2017,Sacramento,0,0,0,0,Clay Fire
67,2017,Lassen,0,0,0,0,River Fire
65,2017,Stanislaus,0,0,0,0,Orange Fire
63,2017,Riverside,0,0,0,0,Placentia Fire
63,2017,Mariposa,0,0,0,0,Westfall Fire
62,2017,San Diego,0,0,0,0,Montezuma Fire
62,2017,Lake,0,0,0,0,Bottle Fire
62,2017,Stanislaus,0,0,0,0,Lake Fire
60,2017,Tehama,0,0,0,0,Bolla Fire
59,2017,Tulare,0,0,0,0,Fox Fire
59,2017,Calaveras,0,0,0,0,Quail Fire
58,2017,Fresno,0,0,0,3,Silver Fire
58,2017,Lake,0,0,0,0,Slides Fire
58,2017,Tulare,0,0,0,0,Hogback Fire
58,2017,San Luis Obispo,0,0,0,0,Tower Fire
57,2017,Tehama,0,0,0,0,Live Fire
57,2017,Fresno,0,0,0,0,Freedom Fire
56,2017,Siskiyou,0,0,0,0,Bogus Fire
55,2017,Solano,0,0,1,2,Estate Fire
55,2017,Siskiyou,0,0,0,0,Owens Fire
55,2017,Los Angeles,0,0,0,0,Topanga Fire
54,2017,Siskiyou,0,0,0,0,Bradley Fire
54,2017,Siskiyou,0,0,0,0,Bradley Fire
54,2017,Santa Clara,0,0,0,0,Quimby Fire
51,2017,Santa Clara,0,0,0,0,Weller Fire
50,2017,Kern,0,0,0,0,Tank Fire
50,2017,Riverside,0,0,0,0,Extension Fire
50,2017,Los Angeles,0,0,0,0,Wilson Fire
50,2017,San Mateo,0,0,0,0,Skeggs Fire
50,2017,Kern,0,0,0,0,Calgary Fire
50,2017,Santa Barbara,0,0,0,0,Mesa Fire
50,2017,Yuba,0,0,0,0,West Fire
50,2017,Ventura,0,0,0,0,Grade Fire
50,2017,Riverside,0,0,0,0,Lago Fire
50,2017,San Diego,0,0,0,0,Douglas Fire
48,2017,Madera,0,0,0,0,Power Fire
48,2017,Riverside,0,0,0,0,Serenas Fire
47,2017,San Benito,0,0,0,0,Bitterwater Fire
47,2017,San Luis Obispo,0,0,0,0,Zenon Fire
46,2017,Riverside,0,0,0,0,Canyon Fire
46,2017,San Bernardino,0,0,0,0,Hidden Fire
46,2017,Siskiyou,0,0,0,0,Whitepine Fire
45,2017,Riverside,0,0,0,0,Riverbottom Fire
45,2017,San Luis Obispo,0,0,0,0,Pozo Fire
45,2017,Shasta,0,0,0,0,Grace Fire
44,2017,Alameda,0,0,0,0,Mines Fire
43,2017,Tehama,0,0,0,0,Roser Fire
43,2017,Monterey,0,0,0,0,Pine Fire
42,2017,Monterey,0,0,0,0,Lockwood Fire
42,2017,Tehama,0,0,0,0,Paskenta Fire
42,2017,Modoc,0,0,0,0,Jones Fire
41,2017,Siskiyou,0,0,0,0,Ward Fire
41,2017,Los Angeles,0,0,0,0,Stokes Fire
41,2017,Kern,0,0,0,0,Feed Fire
40,2017,Riverside,0,0,0,0,Riverdale Fire
40,2017,Riverside,0,0,0,0,Palm Fire
40,2017,San Bernardino,0,0,0,0,Freeway Fire
40,2017,Shasta,0,0,0,0,Jones Fire
40,2017,Kern,0,0,0,0,Lakewood Fire
40,2017,Del Norte,0,0,0,0,Hole Fire
40,2017,Humboldt,0,0,0,0,Translator Fire
40,2017,Tehama,0,0,0,0,Vestal Fire
40,2017,Lake,0,0,0,0,Murphy Fire
40,2017,Monterey,0,0,0,0,Reservation Fire
39,2017,Tuolumne,0,0,0,0,Table Fire
39,2017,Yuba,0,0,0,5,Spenceville Fire
39,2017,Solano,0,0,0,0,Toll Fire
38,2017,Marin,0,0,0,0,Pine Fire
38,2017,Tuolumne,0,0,0,0,Red Fire
37,2017,Shasta,0,0,0,0, Bridge Fire
36,2017,Mariposa,0,0,0,0,Banderilla Fire
36,2017,San Diego,0,0,0,0,Black Fire
35,2017,Riverside,0,0,0,0,Melba Fire
35,2017,Marin,0,0,0,0,Spaletta Fire
35,2017,Riverside,0,0,0,0,Jurupa Fire
35,2017,Sacramento,0,0,0,0,Latrobe Fire
35,2017,Kern,0,0,0,0,Breckenridge Fire
35,2017,Riverside,0,0,0,0,Smiley Fire
34,2017,San Bernardino,0,0,0,0,Meyers Fire
34,2017,Riverside,0,0,0,0,Ellie Fire
34,2017,Humboldt,0,0,0,0,Miller Fire
34,2017,San Benito,0,0,0,0,Valley Fire
33,2017,Riverside,0,0,0,0,Christmas Fire
33,2017,Riverside,0,0,0,0,Valley Fire
33,2017,Kern,0,0,0,0,Creek Fire 
32,2017,Trinity,0,0,0,0,Sandy Fire
32,2017,Trinity,0,0,0,0,Sandy Fire
32,2017,Riverside,0,0,0,0,Washington Fire
32,2017,Monterey,0,0,0,0,Shore Fire
32,2017,Monterey,0,0,0,0,Pleyto Fire
31,2017,Monterey,0,0,0,0,York Fire
31,2017,Fresno,0,0,0,0,Juniper Fire
31,2017,Kern,0,0,0,0,Hub Fire
30,2017,Los Angeles,0,0,0,0,Castaic Fire
30,2017,Humboldt,0,0,0,0,Blocksburg Fire
30,2017,Riverside,0,0,0,0,Timber Fire
29,2017,El Dorado,0,0,0,0,Ice Fire
29,2017,Tehama,0,0,0,0,Benson Fire
28,2017,Butte,0,0,0,0,32 Fire
28,2017,Modoc,0,0,0,0,4-4 Fire
28,2017,Del Norte,0,0,0,0,Shore Fire
28,2017,Riverside,0,0,0,0,Nuevo Fire
27,2017,Modoc,0,0,0,0,4-10 Fire
27,2017,Riverside,0,0,0,0,Vernon Fire
26,2017,Yuba,0,0,0,0,Jasper Fire
26,2017,Riverside,0,0,0,0,Trellis Fire
26,2017,Riverside,0,0,0,0,Fairview Fire
25,2017,San Diego,0,0,0,0,Wilson Fire
25,2017,San Luis Obispo,0,0,0,0,Cove Fire
25,2017,San Diego,0,0,0,0,Border 9 Fire
25,2017,Shasta,0,0,0,0,Hopper Fire
25,2017,San Diego,0,0,0,0,Sloane Fire
25,2017,Madera,0,0,0,0,Road Fire
25,2017,Los Angeles,0,0,0,0,5 Fire
25,2017,San Diego,0,0,0,0,Ribbonwood Fire
23,2017,Riverside,0,0,0,0,Portola Fire
22,2017,Alameda,0,0,0,0,Edwards Fire
22,2017,Calaveras,0,0,0,0,Gold Fire
22,2017,Napa,0,0,0,0,Refuge Fire
21,2017,San Luis Obispo,0,0,0,0,Soda Fire
21,2017,Lake,0,0,0,0,Mule Fire
21,2017,Tulare,0,0,0,0,Globe Fire
21,2017,Butte,0,0,0,0,Highway Fire
21,2017,Shasta,0,0,0,0,Platina Fire
21,2017,San Benito,0,0,0,0,Bitterwater Fire
20,2017,Humboldt,0,0,0,0,Blue Fire
20,2017,Sonoma,0,0,0,0,Fort Fire
20,2017,Tehama,0,0,0,0,36 Fire
20,2017,Tuolumne,0,0,0,0,Falls Fire
20,2017,San Bernardino,0,0,0,0,Seine Fire
20,2017,Mendocino,0,0,0,0,Range Fire
20,2017,Riverside,0,0,0,0,Reed Fire
20,2017,Contra Costa,0,0,0,0,Fish Fire
20,2017,Kings,0,0,0,0,City Fire
20,2017,Monterey,0,0,0,0,Nacimiento Fire
19,2017,Riverside,0,0,0,0,Longhorn Fire
19,2017,Nevada,0,0,0,0,Garden Fire
19,2017,Riverside,0,0,0,0,Nuevo Fire
19,2017,Humboldt,0,0,0,0,Sway Fire
19,2017,Stanislaus,0,0,0,0,Willms Fire
19,2017,Siskiyou,0,0,0,0,King Fire
19,2017,Kern,0,0,0,0,Fay Fire
18,2017,Sonoma,0,0,0,0,Bodega Fire
18,2017,Butte,0,0,0,0,Lakeland Fire
18,2017,Fresno,0,0,0,0,Panoche Fire
18,2017,Monterey,0,0,0,0,Pine Fire
17,2017,Mariposa,0,0,0,0,Ramblin Fire
17,2017,Shasta,0,0,0,0,Corner Fire
17,2017,Shasta,0,0,0,0,Sky Fire
17,2017,San Luis Obispo,0,0,0,0,Rocky Fire
17,2017,Monterey,0,0,0,0,Lonoak Fire
17,2017,Riverside,0,0,0,0,Canyon Fire
16,2017,Kern,0,0,0,0,Elk Fire
16,2017,San Bernardino,0,0,0,0,Matz Fire
16,2017,Fresno,0,0,0,0,Rusty Fire
15,2017,Tehama,0,0,0,0,Paskenta Fire 
15,2017,Nevada,0,0,0,0,Greenhorn Fire
15,2017,Modoc,0,0,0,0,Centerville Fire
15,2017,Monterey,0,0,0,0,Alvarado Fire
15,2017,Calaveras,0,0,0,0,Lombardi Fire
15,2017,Riverside,0,0,0,0,66 Fire
14,2017,Santa Barbara,0,0,0,0,Drum Fire
14,2017,Santa Barbara,0,0,0,0,Coast Fire
14,2017,Butte,0,0,0,0,Desabla Fire
14,2017,Monterey,0,0,0,0,Hog Fire
14,2017,Riverside,0,0,0,0,Moraga Fire
13,2017,Stanislaus,0,0,0,0,Milton Fire
13,2017,El Dorado,0,0,0,0,Woodland Fire
13,2017,El Dorado,0,0,0,0,Rosado Fire
13,2017,San Bernardino,0,0,0,0,Silver Fire
12,2017,Butte,0,0,0,0,Pacific Fire
12,2017,San Diego,0,0,0,0,Dehesa Fire
12,2017,San Luis Obispo,0,0,0,0,Shandon Fire
12,2017,Riverside,0,0,0,0,Jameson Fire
12,2017,Merced,0,0,0,0,Taglio Fire
11,2017,Sonoma,0,0,0,0,Independence Fire
11,2017,Riverside,0,0,0,0,Lisa Fire
10,2017,Tehama,0,0,0,0,Freeway Fire
10,2017,Mariposa,0,0,0,0,Dexter Fire
10,2017,Fresno,0,0,0,0,Shaver Fire
10,2017,Amador,0,0,0,0,Sandra Fire
10,2017,Los Angeles,0,0,0,0,Rincon Fire
10,2017,Nevada,0,0,0,0,Grizzly Fire
10,2017,Shasta,0,0,0,0,North Fire
10,2017,Riverside,0,0,0,0,Navajo Fire
10,2017,Butte,0,0,0,0,Rebie Fire
10,2017,Riverside,0,0,0,0,Canyon Fire
10,2017,Nevada,0,0,0,0,Brewer Fire
10,2017,Riverside,0,0,0,0,Lambs Fire
10,2017,Riverside,0,0,0,0,Springs Fire
10,2017,Kern,0,0,0,0,Pine Fire
10,2017,Riverside,0,0,0,0,Shirleon Fire 
10,2017,Yuba,0,0,0,0,Twenty Fire
10,2017,Kern,0,0,0,0,Champagne Fire
10,2017,Riverside,0,0,0,0,Moreno Fire
10,2017,Monterey,0,0,0,0,Soledad Fire
0,2017,Sonoma,0,0,0,0,Pressley Fire (Central LNU Complex)
0,2017,Napa,0,0,0,0,Partrick Fire (Central LNU Complex)
0,2017,Mariposa,0,0,0,0,Rattlesnake Fire
0,2017,Siskiyou,0,0,0,0,Clear Complex (merged into Eclipse Complex)
0,2017,Modoc,0,0,0,0,Warner Mountain Lightning
